ID=    1, predicted=         8, true=         8, accuracy=1.00
ID= 2597, predicted=         9, true=         9, accuracy=1.00
ID= 2598, predicted=         4, true=         4, accuracy=1.00
ID= 2599, predicted=         9, true=         9, accuracy=1.00
ID= 2600, predicted=         3, true=         3, accuracy=1.00
ID= 2601, predicted=         0, true=         0, accuracy=1.00
ID= 2602, predicted=         7, true=         7, accuracy=1.00
ID= 2603, predicted=         3, true=         3, accuracy=1.00
ID= 2604, predicted=         6, true=         6, accuracy=1.00
ID= 2605, predicted=         1, true=         1, accuracy=1.00
ID= 2606, predicted=         6, true=         6, accuracy=1.00
ID= 2607, predicted=         5, true=         5, accuracy=1.00
ID= 2608, predicted=         2, true=         2, accuracy=1.00
ID= 2609, predicted=         3, true=         3, accuracy=1.00
ID= 2610, predicted=         3, true=         3, accuracy=1.00
ID= 2611, predicted=         1, true=         1, accuracy=1.00
ID= 2612, predicted=         5, true=         5, accuracy=1.00
ID= 2613, predicted=         8, true=         8, accuracy=1.00
ID= 2614, predicted=         1, true=         1, accuracy=1.00
ID= 2615, predicted=         4, true=         4, accuracy=1.00
ID= 2616, predicted=         0, true=         0, accuracy=1.00
ID= 2617, predicted=         8, true=         8, accuracy=1.00
ID= 2618, predicted=         8, true=         8, accuracy=1.00
ID= 2619, predicted=         2, true=         2, accuracy=1.00
ID= 2620, predicted=         7, true=         7, accuracy=1.00
ID= 2621, predicted=         3, true=         3, accuracy=1.00
ID= 2622, predicted=         6, true=         6, accuracy=1.00
ID= 2623, predicted=         7, true=         7, accuracy=1.00
ID= 2624, predicted=         6, true=         6, accuracy=1.00
ID= 2625, predicted=         6, true=         6, accuracy=1.00
ID= 2626, predicted=         0, true=         6, accuracy=0.00
ID= 2627, predicted=         6, true=         6, accuracy=1.00
ID= 2628, predicted=         1, true=         1, accuracy=1.00
ID= 2629, predicted=         3, true=         3, accuracy=1.00
ID= 2630, predicted=         8, true=         8, accuracy=1.00
ID= 2631, predicted=         8, true=         8, accuracy=1.00
ID= 2632, predicted=         9, true=         9, accuracy=1.00
ID= 2633, predicted=         0, true=         0, accuracy=1.00
ID= 2634, predicted=         5, true=         5, accuracy=1.00
ID= 2635, predicted=         4, true=         4, accuracy=1.00
ID= 2636, predicted=         4, true=         4, accuracy=1.00
ID= 2637, predicted=         1, true=         1, accuracy=1.00
ID= 2638, predicted=         2, true=         2, accuracy=1.00
ID= 2639, predicted=         8, true=         8, accuracy=1.00
ID= 2640, predicted=         8, true=         8, accuracy=1.00
ID= 2641, predicted=         2, true=         2, accuracy=1.00
ID= 2642, predicted=         8, true=         0, accuracy=0.00
ID= 2643, predicted=         9, true=         9, accuracy=1.00
ID= 2644, predicted=         7, true=         7, accuracy=1.00
ID= 2645, predicted=         9, true=         9, accuracy=1.00
ID= 2646, predicted=         6, true=         6, accuracy=1.00
ID= 2647, predicted=         7, true=         7, accuracy=1.00
ID= 2648, predicted=         8, true=         8, accuracy=1.00
ID= 2649, predicted=         5, true=         5, accuracy=1.00
ID= 2650, predicted=         5, true=         5, accuracy=1.00
ID= 2651, predicted=         5, true=         5, accuracy=1.00
ID= 2652, predicted=         5, true=         5, accuracy=1.00
ID= 2653, predicted=         0, true=         0, accuracy=1.00
ID= 2654, predicted=         4, true=         4, accuracy=1.00
ID= 2655, predicted=         9, true=         9, accuracy=1.00
ID= 2656, predicted=         1, true=         1, accuracy=1.00
ID= 2657, predicted=         9, true=         9, accuracy=1.00
ID= 2658, predicted=         3, true=         3, accuracy=1.00
ID= 2659, predicted=         1, true=         1, accuracy=1.00
ID= 2660, predicted=         8, true=         0, accuracy=0.00
ID= 2661, predicted=         1, true=         1, accuracy=1.00
ID= 2662, predicted=         4, true=         4, accuracy=1.00
ID= 2663, predicted=         4, true=         4, accuracy=1.00
ID= 2664, predicted=         2, true=         2, accuracy=1.00
ID= 2665, predicted=         4, true=         4, accuracy=1.00
ID= 2666, predicted=         5, true=         5, accuracy=1.00
ID= 2667, predicted=         0, true=         0, accuracy=1.00
ID= 2668, predicted=         6, true=         6, accuracy=1.00
ID= 2669, predicted=         7, true=         4, accuracy=0.00
ID= 2670, predicted=         2, true=         2, accuracy=1.00
ID= 2671, predicted=         5, true=         5, accuracy=1.00
ID= 2672, predicted=         5, true=         5, accuracy=1.00
ID= 2673, predicted=         9, true=         9, accuracy=1.00
ID= 2674, predicted=         7, true=         7, accuracy=1.00
ID= 2675, predicted=         5, true=         5, accuracy=1.00
ID= 2676, predicted=         3, true=         3, accuracy=1.00
ID= 2677, predicted=         0, true=         0, accuracy=1.00
ID= 2678, predicted=         7, true=         7, accuracy=1.00
ID= 2679, predicted=         9, true=         9, accuracy=1.00
ID= 2680, predicted=         3, true=         5, accuracy=0.00
ID= 2681, predicted=         9, true=         9, accuracy=1.00
ID= 2682, predicted=         9, true=         9, accuracy=1.00
ID= 2683, predicted=         7, true=         7, accuracy=1.00
ID= 2684, predicted=         3, true=         3, accuracy=1.00
ID= 2685, predicted=         7, true=         7, accuracy=1.00
ID= 2686, predicted=         3, true=         3, accuracy=1.00
ID= 2687, predicted=         6, true=         6, accuracy=1.00
ID= 2688, predicted=         1, true=         1, accuracy=1.00
ID= 2689, predicted=         2, true=         2, accuracy=1.00
ID= 2690, predicted=         9, true=         9, accuracy=1.00
ID= 2691, predicted=         1, true=         7, accuracy=0.00
ID= 2692, predicted=         9, true=         5, accuracy=0.00
ID= 2693, predicted=         0, true=         0, accuracy=1.00
ID= 2694, predicted=         7, true=         7, accuracy=1.00
ID= 2695, predicted=         7, true=         7, accuracy=1.00
ID= 2696, predicted=         4, true=         4, accuracy=1.00
ID= 2697, predicted=         7, true=         7, accuracy=1.00
ID= 2698, predicted=         2, true=         2, accuracy=1.00
ID= 2699, predicted=         3, true=         3, accuracy=1.00
ID= 2700, predicted=         1, true=         7, accuracy=0.00
ID= 2701, predicted=         1, true=         1, accuracy=1.00
ID= 2702, predicted=         1, true=         7, accuracy=0.00
ID= 2703, predicted=         9, true=         9, accuracy=1.00
ID= 2704, predicted=         7, true=         7, accuracy=1.00
ID= 2705, predicted=         9, true=         9, accuracy=1.00
ID= 2706, predicted=         8, true=         8, accuracy=1.00
ID= 2707, predicted=         1, true=         1, accuracy=1.00
ID= 2708, predicted=         5, true=         5, accuracy=1.00
ID= 2709, predicted=         7, true=         7, accuracy=1.00
ID= 2710, predicted=         3, true=         3, accuracy=1.00
ID= 2711, predicted=         2, true=         2, accuracy=1.00
ID= 2712, predicted=         4, true=         4, accuracy=1.00
ID= 2713, predicted=         9, true=         9, accuracy=1.00
ID= 2714, predicted=         7, true=         7, accuracy=1.00
ID= 2715, predicted=         4, true=         4, accuracy=1.00
ID= 2716, predicted=         1, true=         1, accuracy=1.00
ID= 2717, predicted=         2, true=         2, accuracy=1.00
ID= 2718, predicted=         2, true=         2, accuracy=1.00
ID= 2719, predicted=         5, true=         5, accuracy=1.00
ID= 2720, predicted=         9, true=         9, accuracy=1.00
ID= 2721, predicted=         2, true=         2, accuracy=1.00
ID= 2722, predicted=         5, true=         4, accuracy=0.00
ID= 2723, predicted=         1, true=         1, accuracy=1.00
ID= 2724, predicted=         7, true=         7, accuracy=1.00
ID= 2725, predicted=         4, true=         4, accuracy=1.00
ID= 2726, predicted=         0, true=         0, accuracy=1.00
ID= 2727, predicted=         2, true=         2, accuracy=1.00
ID= 2728, predicted=         3, true=         3, accuracy=1.00
ID= 2729, predicted=         3, true=         3, accuracy=1.00
ID= 2730, predicted=         0, true=         0, accuracy=1.00
ID= 2731, predicted=         4, true=         4, accuracy=1.00
ID= 2732, predicted=         9, true=         9, accuracy=1.00
ID= 2733, predicted=         5, true=         5, accuracy=1.00
ID= 2734, predicted=         7, true=         7, accuracy=1.00
ID= 2735, predicted=         9, true=         9, accuracy=1.00
ID= 2736, predicted=         1, true=         1, accuracy=1.00
ID= 2737, predicted=         7, true=         7, accuracy=1.00
ID= 2738, predicted=         9, true=         9, accuracy=1.00
ID= 2739, predicted=         9, true=         9, accuracy=1.00
ID= 2740, predicted=         5, true=         5, accuracy=1.00
ID= 2741, predicted=         6, true=         6, accuracy=1.00
ID= 2742, predicted=         0, true=         0, accuracy=1.00
ID= 2743, predicted=         6, true=         6, accuracy=1.00
ID= 2744, predicted=         1, true=         1, accuracy=1.00
ID= 2745, predicted=         6, true=         6, accuracy=1.00
ID= 2746, predicted=         5, true=         5, accuracy=1.00
ID= 2747, predicted=         7, true=         7, accuracy=1.00
ID= 2748, predicted=         9, true=         9, accuracy=1.00
ID= 2749, predicted=         0, true=         0, accuracy=1.00
ID= 2750, predicted=         6, true=         6, accuracy=1.00
ID= 2751, predicted=         2, true=         2, accuracy=1.00
ID= 2752, predicted=         2, true=         2, accuracy=1.00
ID= 2753, predicted=         0, true=         0, accuracy=1.00
ID= 2754, predicted=         0, true=         0, accuracy=1.00
ID= 2755, predicted=         8, true=         8, accuracy=1.00
ID= 2756, predicted=         0, true=         0, accuracy=1.00
ID= 2757, predicted=         3, true=         3, accuracy=1.00
ID= 2758, predicted=         5, true=         5, accuracy=1.00
ID= 2759, predicted=         1, true=         1, accuracy=1.00
ID= 2760, predicted=         6, true=         6, accuracy=1.00
ID= 2761, predicted=         5, true=         5, accuracy=1.00
ID= 2762, predicted=         4, true=         4, accuracy=1.00
ID= 2763, predicted=         6, true=         6, accuracy=1.00
ID= 2764, predicted=         2, true=         2, accuracy=1.00
ID= 2765, predicted=         0, true=         0, accuracy=1.00
ID= 2766, predicted=         0, true=         0, accuracy=1.00
ID= 2767, predicted=         0, true=         0, accuracy=1.00
ID= 2768, predicted=         6, true=         6, accuracy=1.00
ID= 2769, predicted=         8, true=         0, accuracy=0.00
ID= 2770, predicted=         5, true=         5, accuracy=1.00
ID= 2771, predicted=         1, true=         1, accuracy=1.00
ID= 2772, predicted=         2, true=         2, accuracy=1.00
ID= 2773, predicted=         9, true=         3, accuracy=0.00
ID= 2774, predicted=         2, true=         2, accuracy=1.00
ID= 2775, predicted=         8, true=         8, accuracy=1.00
ID= 2776, predicted=         4, true=         4, accuracy=1.00
ID= 2777, predicted=         2, true=         2, accuracy=1.00
ID= 2778, predicted=         7, true=         7, accuracy=1.00
ID= 2779, predicted=         5, true=         5, accuracy=1.00
ID= 2780, predicted=         6, true=         6, accuracy=1.00
ID= 2781, predicted=         4, true=         4, accuracy=1.00
ID= 2782, predicted=         4, true=         4, accuracy=1.00
ID= 2783, predicted=         1, true=         1, accuracy=1.00
ID= 2784, predicted=         7, true=         7, accuracy=1.00
ID= 2785, predicted=         4, true=         4, accuracy=1.00
ID= 2786, predicted=         4, true=         4, accuracy=1.00
ID= 2787, predicted=         0, true=         0, accuracy=1.00
ID= 2788, predicted=         8, true=         8, accuracy=1.00
ID= 2789, predicted=         5, true=         5, accuracy=1.00
ID= 2790, predicted=         9, true=         9, accuracy=1.00
ID= 2791, predicted=         1, true=         1, accuracy=1.00
ID= 2792, predicted=         7, true=         7, accuracy=1.00
ID= 2793, predicted=         7, true=         7, accuracy=1.00
ID= 2794, predicted=         3, true=         3, accuracy=1.00
ID= 2795, predicted=         5, true=         5, accuracy=1.00
ID= 2796, predicted=         5, true=         5, accuracy=1.00
ID= 2797, predicted=         1, true=         2, accuracy=0.00
ID= 2798, predicted=         8, true=         8, accuracy=1.00
ID= 2799, predicted=         1, true=         1, accuracy=1.00
ID= 2800, predicted=         3, true=         3, accuracy=1.00
ID= 2801, predicted=         0, true=         0, accuracy=1.00
ID= 2802, predicted=         7, true=         7, accuracy=1.00
ID= 2803, predicted=         3, true=         3, accuracy=1.00
ID= 2804, predicted=         5, true=         5, accuracy=1.00
ID= 2805, predicted=         5, true=         5, accuracy=1.00
ID= 2806, predicted=         8, true=         7, accuracy=0.00
ID= 2807, predicted=         6, true=         6, accuracy=1.00
ID= 2808, predicted=         2, true=         2, accuracy=1.00
ID= 2809, predicted=         8, true=         0, accuracy=0.00
ID= 2810, predicted=         2, true=         2, accuracy=1.00
ID= 2811, predicted=         4, true=         4, accuracy=1.00
ID= 2812, predicted=         6, true=         6, accuracy=1.00
ID= 2813, predicted=         8, true=         8, accuracy=1.00
ID= 2814, predicted=         5, true=         5, accuracy=1.00
ID= 2815, predicted=         0, true=         0, accuracy=1.00
ID= 2816, predicted=         6, true=         6, accuracy=1.00
ID= 2817, predicted=         5, true=         5, accuracy=1.00
ID= 2818, predicted=         4, true=         4, accuracy=1.00
ID= 2819, predicted=         1, true=         1, accuracy=1.00
ID= 2820, predicted=         3, true=         3, accuracy=1.00
ID= 2821, predicted=         4, true=         4, accuracy=1.00
ID= 2822, predicted=         4, true=         4, accuracy=1.00
ID= 2823, predicted=         4, true=         4, accuracy=1.00
ID= 2824, predicted=         6, true=         6, accuracy=1.00
ID= 2825, predicted=         6, true=         6, accuracy=1.00
ID= 2826, predicted=         7, true=         7, accuracy=1.00
ID= 2827, predicted=         8, true=         8, accuracy=1.00
ID= 2828, predicted=         3, true=         3, accuracy=1.00
ID= 2829, predicted=         1, true=         1, accuracy=1.00
ID= 2830, predicted=         1, true=         1, accuracy=1.00
ID= 2831, predicted=         0, true=         0, accuracy=1.00
ID= 2832, predicted=         8, true=         8, accuracy=1.00
ID= 2833, predicted=         4, true=         4, accuracy=1.00
ID= 2834, predicted=         8, true=         8, accuracy=1.00
ID= 2835, predicted=         1, true=         1, accuracy=1.00
ID= 2836, predicted=         1, true=         7, accuracy=0.00
ID= 2837, predicted=         6, true=         6, accuracy=1.00
ID= 2838, predicted=         5, true=         5, accuracy=1.00
ID= 2839, predicted=         0, true=         0, accuracy=1.00
ID= 2840, predicted=         9, true=         9, accuracy=1.00
ID= 2841, predicted=         8, true=         8, accuracy=1.00
ID= 2842, predicted=         0, true=         0, accuracy=1.00
ID= 2843, predicted=         1, true=         1, accuracy=1.00
ID= 2844, predicted=         4, true=         4, accuracy=1.00
ID= 2845, predicted=         3, true=         3, accuracy=1.00
ID= 2846, predicted=         0, true=         0, accuracy=1.00
ID= 2847, predicted=         4, true=         4, accuracy=1.00
ID= 2848, predicted=         1, true=         1, accuracy=1.00
ID= 2849, predicted=         6, true=         6, accuracy=1.00
ID= 2850, predicted=         5, true=         6, accuracy=0.00
ID= 2851, predicted=         2, true=         2, accuracy=1.00
ID= 2852, predicted=         0, true=         0, accuracy=1.00
ID= 2853, predicted=         5, true=         5, accuracy=1.00
ID= 2854, predicted=         9, true=         9, accuracy=1.00
ID= 2855, predicted=         9, true=         9, accuracy=1.00
ID= 2856, predicted=         9, true=         9, accuracy=1.00
ID= 2857, predicted=         6, true=         6, accuracy=1.00
ID= 2858, predicted=         3, true=         3, accuracy=1.00
ID= 2859, predicted=         2, true=         2, accuracy=1.00
ID= 2860, predicted=         7, true=         4, accuracy=0.00
ID= 2861, predicted=         4, true=         4, accuracy=1.00
ID= 2862, predicted=         7, true=         7, accuracy=1.00
ID= 2863, predicted=         0, true=         0, accuracy=1.00
ID= 2864, predicted=         3, true=         3, accuracy=1.00
ID= 2865, predicted=         2, true=         2, accuracy=1.00
ID= 2866, predicted=         9, true=         9, accuracy=1.00
ID= 2867, predicted=         6, true=         6, accuracy=1.00
ID= 2868, predicted=         1, true=         2, accuracy=0.00
ID= 2869, predicted=         5, true=         5, accuracy=1.00
ID= 2870, predicted=         5, true=         5, accuracy=1.00
ID= 2871, predicted=         2, true=         2, accuracy=1.00
ID= 2872, predicted=         9, true=         9, accuracy=1.00
ID= 2873, predicted=         0, true=         0, accuracy=1.00
ID= 2874, predicted=         2, true=         2, accuracy=1.00
ID= 2875, predicted=         5, true=         5, accuracy=1.00
ID= 2876, predicted=         9, true=         9, accuracy=1.00
ID= 2877, predicted=         8, true=         8, accuracy=1.00
ID= 2878, predicted=         1, true=         1, accuracy=1.00
ID= 2879, predicted=         8, true=         8, accuracy=1.00
ID= 2880, predicted=         6, true=         6, accuracy=1.00
ID= 2881, predicted=         7, true=         7, accuracy=1.00
ID= 2882, predicted=         9, true=         9, accuracy=1.00
ID= 2883, predicted=         4, true=         4, accuracy=1.00
ID= 2884, predicted=         2, true=         2, accuracy=1.00
ID= 2885, predicted=         4, true=         4, accuracy=1.00
ID= 2886, predicted=         7, true=         9, accuracy=0.00
ID= 2887, predicted=         3, true=         3, accuracy=1.00
ID= 2888, predicted=         8, true=         8, accuracy=1.00
ID= 2889, predicted=         3, true=         3, accuracy=1.00
ID= 2890, predicted=         1, true=         1, accuracy=1.00
ID= 2891, predicted=         1, true=         1, accuracy=1.00
ID= 2892, predicted=         3, true=         3, accuracy=1.00
ID= 2893, predicted=         4, true=         4, accuracy=1.00
ID= 2894, predicted=         9, true=         9, accuracy=1.00
ID= 2895, predicted=         5, true=         5, accuracy=1.00
ID= 2896, predicted=         8, true=         8, accuracy=1.00
ID= 2897, predicted=         9, true=         9, accuracy=1.00
ID= 2898, predicted=         6, true=         6, accuracy=1.00
ID= 2899, predicted=         6, true=         6, accuracy=1.00
ID= 2900, predicted=         8, true=         8, accuracy=1.00
ID= 2901, predicted=         2, true=         2, accuracy=1.00
ID= 2902, predicted=         9, true=         9, accuracy=1.00
ID= 2903, predicted=         3, true=         3, accuracy=1.00
ID= 2904, predicted=         8, true=         8, accuracy=1.00
ID= 2905, predicted=         0, true=         0, accuracy=1.00
ID= 2906, predicted=         8, true=         0, accuracy=0.00
ID= 2907, predicted=         8, true=         8, accuracy=1.00
ID= 2908, predicted=         7, true=         7, accuracy=1.00
ID= 2909, predicted=         1, true=         1, accuracy=1.00
ID= 2910, predicted=         1, true=         1, accuracy=1.00
ID= 2911, predicted=         9, true=         9, accuracy=1.00
ID= 2912, predicted=         9, true=         9, accuracy=1.00
ID= 2913, predicted=         8, true=         8, accuracy=1.00
ID= 2914, predicted=         7, true=         7, accuracy=1.00
ID= 2915, predicted=         0, true=         0, accuracy=1.00
ID= 2916, predicted=         3, true=         3, accuracy=1.00
ID= 2917, predicted=         7, true=         7, accuracy=1.00
ID= 2918, predicted=         3, true=         3, accuracy=1.00
ID= 2919, predicted=         2, true=         2, accuracy=1.00
ID= 2920, predicted=         3, true=         3, accuracy=1.00
ID= 2921, predicted=         1, true=         1, accuracy=1.00
ID= 2922, predicted=         0, true=         0, accuracy=1.00
ID= 2923, predicted=         7, true=         7, accuracy=1.00
ID= 2924, predicted=         2, true=         1, accuracy=0.00
ID= 2925, predicted=         3, true=         3, accuracy=1.00
ID= 2926, predicted=         8, true=         8, accuracy=1.00
ID= 2927, predicted=         5, true=         5, accuracy=1.00
ID= 2928, predicted=         0, true=         0, accuracy=1.00
ID= 2929, predicted=         5, true=         5, accuracy=1.00
ID= 2930, predicted=         3, true=         3, accuracy=1.00
ID= 2931, predicted=         9, true=         9, accuracy=1.00
ID= 2932, predicted=         3, true=         3, accuracy=1.00
ID= 2933, predicted=         6, true=         6, accuracy=1.00
ID= 2934, predicted=         9, true=         9, accuracy=1.00
ID= 2935, predicted=         9, true=         9, accuracy=1.00
ID= 2936, predicted=         8, true=         8, accuracy=1.00
ID= 2937, predicted=         7, true=         7, accuracy=1.00
ID= 2938, predicted=         7, true=         7, accuracy=1.00
ID= 2939, predicted=         9, true=         9, accuracy=1.00
ID= 2940, predicted=         1, true=         1, accuracy=1.00
ID= 2941, predicted=         0, true=         0, accuracy=1.00
ID= 2942, predicted=         6, true=         6, accuracy=1.00
ID= 2943, predicted=         1, true=         7, accuracy=0.00
ID= 2944, predicted=         3, true=         3, accuracy=1.00
ID= 2945, predicted=         4, true=         4, accuracy=1.00
ID= 2946, predicted=         3, true=         3, accuracy=1.00
ID= 2947, predicted=         9, true=         9, accuracy=1.00
ID= 2948, predicted=         1, true=         1, accuracy=1.00
ID= 2949, predicted=         0, true=         0, accuracy=1.00
ID= 2950, predicted=         2, true=         2, accuracy=1.00
ID= 2951, predicted=         2, true=         2, accuracy=1.00
ID= 2952, predicted=         3, true=         3, accuracy=1.00
ID= 2953, predicted=         5, true=         5, accuracy=1.00
ID= 2954, predicted=         8, true=         8, accuracy=1.00
ID= 2955, predicted=         9, true=         9, accuracy=1.00
ID= 2956, predicted=         3, true=         3, accuracy=1.00
ID= 2957, predicted=         2, true=         2, accuracy=1.00
ID= 2958, predicted=         4, true=         4, accuracy=1.00
ID= 2959, predicted=         9, true=         9, accuracy=1.00
ID= 2960, predicted=         4, true=         4, accuracy=1.00
ID= 2961, predicted=         9, true=         9, accuracy=1.00
ID= 2962, predicted=         2, true=         2, accuracy=1.00
ID= 2963, predicted=         9, true=         9, accuracy=1.00
ID= 2964, predicted=         8, true=         8, accuracy=1.00
ID= 2965, predicted=         8, true=         8, accuracy=1.00
ID= 2966, predicted=         5, true=         5, accuracy=1.00
ID= 2967, predicted=         9, true=         9, accuracy=1.00
ID= 2968, predicted=         6, true=         6, accuracy=1.00
ID= 2969, predicted=         3, true=         3, accuracy=1.00
ID= 2970, predicted=         1, true=         1, accuracy=1.00
ID= 2971, predicted=         8, true=         8, accuracy=1.00
ID= 2972, predicted=         7, true=         7, accuracy=1.00
ID= 2973, predicted=         9, true=         9, accuracy=1.00
ID= 2974, predicted=         7, true=         7, accuracy=1.00
ID= 2975, predicted=         8, true=         8, accuracy=1.00
ID= 2976, predicted=         6, true=         6, accuracy=1.00
ID= 2977, predicted=         2, true=         2, accuracy=1.00
ID= 2978, predicted=         2, true=         2, accuracy=1.00
ID= 2979, predicted=         1, true=         1, accuracy=1.00
ID= 2980, predicted=         5, true=         5, accuracy=1.00
ID= 2981, predicted=         2, true=         2, accuracy=1.00
ID= 2982, predicted=         9, true=         9, accuracy=1.00
ID= 2983, predicted=         0, true=         0, accuracy=1.00
ID= 2984, predicted=         1, true=         1, accuracy=1.00
ID= 2985, predicted=         9, true=         9, accuracy=1.00
ID= 2986, predicted=         9, true=         9, accuracy=1.00
ID= 2987, predicted=         6, true=         6, accuracy=1.00
ID= 2988, predicted=         8, true=         8, accuracy=1.00
ID= 2989, predicted=         1, true=         1, accuracy=1.00
ID= 2990, predicted=         5, true=         5, accuracy=1.00
ID= 2991, predicted=         7, true=         7, accuracy=1.00
ID= 2992, predicted=         9, true=         9, accuracy=1.00
ID= 2993, predicted=         6, true=         6, accuracy=1.00
ID= 2994, predicted=         7, true=         7, accuracy=1.00
ID= 2995, predicted=         2, true=         2, accuracy=1.00
ID= 2996, predicted=         2, true=         2, accuracy=1.00
ID= 2997, predicted=         5, true=         5, accuracy=1.00
ID= 2998, predicted=         8, true=         8, accuracy=1.00
ID= 2999, predicted=         8, true=         8, accuracy=1.00
ID= 3000, predicted=         6, true=         6, accuracy=1.00
ID= 3001, predicted=         0, true=         0, accuracy=1.00
ID= 3002, predicted=         0, true=         0, accuracy=1.00
ID= 3003, predicted=         9, true=         9, accuracy=1.00
ID= 3004, predicted=         8, true=         8, accuracy=1.00
ID= 3005, predicted=         4, true=         4, accuracy=1.00
ID= 3006, predicted=         3, true=         3, accuracy=1.00
ID= 3007, predicted=         4, true=         4, accuracy=1.00
ID= 3008, predicted=         9, true=         9, accuracy=1.00
ID= 3009, predicted=         1, true=         1, accuracy=1.00
ID= 3010, predicted=         4, true=         4, accuracy=1.00
ID= 3011, predicted=         5, true=         5, accuracy=1.00
ID= 3012, predicted=         5, true=         5, accuracy=1.00
ID= 3013, predicted=         8, true=         8, accuracy=1.00
ID= 3014, predicted=         0, true=         0, accuracy=1.00
ID= 3015, predicted=         3, true=         3, accuracy=1.00
ID= 3016, predicted=         0, true=         0, accuracy=1.00
ID= 3017, predicted=         6, true=         6, accuracy=1.00
ID= 3018, predicted=         5, true=         5, accuracy=1.00
ID= 3019, predicted=         4, true=         4, accuracy=1.00
ID= 3020, predicted=         8, true=         8, accuracy=1.00
ID= 3021, predicted=         4, true=         4, accuracy=1.00
ID= 3022, predicted=         1, true=         1, accuracy=1.00
ID= 3023, predicted=         3, true=         3, accuracy=1.00
ID= 3024, predicted=         4, true=         4, accuracy=1.00
ID= 3025, predicted=         6, true=         6, accuracy=1.00
ID= 3026, predicted=         6, true=         6, accuracy=1.00
ID= 3027, predicted=         1, true=         1, accuracy=1.00
ID= 3028, predicted=         3, true=         3, accuracy=1.00
ID= 3029, predicted=         9, true=         9, accuracy=1.00
ID= 3030, predicted=         9, true=         9, accuracy=1.00
ID= 3031, predicted=         4, true=         4, accuracy=1.00
ID= 3032, predicted=         8, true=         8, accuracy=1.00
ID= 3033, predicted=         0, true=         0, accuracy=1.00
ID= 3034, predicted=         8, true=         8, accuracy=1.00
ID= 3035, predicted=         6, true=         6, accuracy=1.00
ID= 3036, predicted=         7, true=         7, accuracy=1.00
ID= 3037, predicted=         9, true=         9, accuracy=1.00
ID= 3038, predicted=         7, true=         7, accuracy=1.00
ID= 3039, predicted=         9, true=         9, accuracy=1.00
ID= 3040, predicted=         5, true=         5, accuracy=1.00
ID= 3041, predicted=         3, true=         3, accuracy=1.00
ID= 3042, predicted=         2, true=         2, accuracy=1.00
ID= 3043, predicted=         4, true=         4, accuracy=1.00
ID= 3044, predicted=         0, true=         0, accuracy=1.00
ID= 3045, predicted=         6, true=         6, accuracy=1.00
ID= 3046, predicted=         9, true=         9, accuracy=1.00
ID= 3047, predicted=         8, true=         8, accuracy=1.00
ID= 3048, predicted=         3, true=         3, accuracy=1.00
ID= 3049, predicted=         9, true=         5, accuracy=0.00
ID= 3050, predicted=         5, true=         5, accuracy=1.00
ID= 3051, predicted=         7, true=         7, accuracy=1.00
ID= 3052, predicted=         9, true=         9, accuracy=1.00
ID= 3053, predicted=         5, true=         8, accuracy=0.00
ID= 3054, predicted=         7, true=         7, accuracy=1.00
ID= 3055, predicted=         7, true=         7, accuracy=1.00
ID= 3056, predicted=         4, true=         4, accuracy=1.00
ID= 3057, predicted=         8, true=         8, accuracy=1.00
ID= 3058, predicted=         6, true=         6, accuracy=1.00
ID= 3059, predicted=         3, true=         3, accuracy=1.00
ID= 3060, predicted=         5, true=         5, accuracy=1.00
ID= 3061, predicted=         3, true=         3, accuracy=1.00
ID= 3062, predicted=         8, true=         8, accuracy=1.00
ID= 3063, predicted=         3, true=         3, accuracy=1.00
ID= 3064, predicted=         3, true=         3, accuracy=1.00
ID= 3065, predicted=         5, true=         5, accuracy=1.00
ID= 3066, predicted=         4, true=         4, accuracy=1.00
ID= 3067, predicted=         1, true=         1, accuracy=1.00
ID= 3068, predicted=         9, true=         9, accuracy=1.00
ID= 3069, predicted=         0, true=         0, accuracy=1.00
ID= 3070, predicted=         1, true=         1, accuracy=1.00
ID= 3071, predicted=         1, true=         1, accuracy=1.00
ID= 3072, predicted=         2, true=         2, accuracy=1.00
ID= 3073, predicted=         0, true=         0, accuracy=1.00
ID= 3074, predicted=         9, true=         9, accuracy=1.00
ID= 3075, predicted=         1, true=         1, accuracy=1.00
ID= 3076, predicted=         0, true=         0, accuracy=1.00
ID= 3077, predicted=         6, true=         6, accuracy=1.00
ID= 3078, predicted=         8, true=         8, accuracy=1.00
ID= 3079, predicted=         9, true=         9, accuracy=1.00
ID= 3080, predicted=         9, true=         9, accuracy=1.00
ID= 3081, predicted=         5, true=         5, accuracy=1.00
ID= 3082, predicted=         6, true=         6, accuracy=1.00
ID= 3083, predicted=         8, true=         8, accuracy=1.00
ID= 3084, predicted=         5, true=         5, accuracy=1.00
ID= 3085, predicted=         6, true=         6, accuracy=1.00
ID= 3086, predicted=         6, true=         6, accuracy=1.00
ID= 3087, predicted=         3, true=         3, accuracy=1.00
ID= 3088, predicted=         0, true=         0, accuracy=1.00
ID= 3089, predicted=         2, true=         2, accuracy=1.00
ID= 3090, predicted=         3, true=         3, accuracy=1.00
ID= 3091, predicted=         7, true=         7, accuracy=1.00
ID= 3092, predicted=         4, true=         4, accuracy=1.00
ID= 3093, predicted=         8, true=         8, accuracy=1.00
ID= 3094, predicted=         3, true=         3, accuracy=1.00
ID= 3095, predicted=         4, true=         4, accuracy=1.00
